INSR_BEGIN,INSR_END,EFFECTIVE_YR,INSR_TYPE,INSURED_VALUE,PREMIUM,OBJECT_ID,PROD_YEAR,CARRYING_CAPACITY,TYPE_VEHICLE,CCM_TON,MAKE,USAGE,CLAIM_PAID
08-08-2013,07-08-2014,8,1202,519755.22,7209.14,5000029885,2007,6,Pick-up,3153,NISSAN,Own Goods,
08-08-2012,07-08-2013,8,1202,519755.22,7203.89,5000029885,2007,6,Pick-up,3153,NISSAN,Own Goods,
08-08-2011,07-08-2012,8,1202,519755.22,7045.804,5000029885,2007,6,Pick-up,3153,NISSAN,Own Goods,
08-07-2011,07-08-2011,8,1202,519755.22,287.25,5000029885,2007,6,Pick-up,3153,NISSAN,Own Goods,
08-08-2013,07-08-2014,8,1202,285451.24,4286.9,5000029901,2010,7,Pick-up,2494,TOYOTA,Own Goods,19894.43
08-08-2012,07-08-2013,8,1202,285451.24,4286.65,5000029901,2010,7,Pick-up,2494,TOYOTA,Own Goods,26916.44
08-08-2011,07-08-2012,8,1202,285451.24,4123.564,5000029901,2010,7,Pick-up,2494,TOYOTA,Own Goods,
08-07-2011,07-08-2011,8,1202,285451.24,155.01,5000029901,2010,7,Pick-up,2494,TOYOTA,Own Goods,
08-07-2012,07-07-2013,11,1201,200000,3452.65,5000030346,1982,,Station Wagones,4164,TOYOTA,Private,
08-08-2011,07-07-2012,11,1201,200000,3077.54,5000030346,1982,,Station Wagones,4164,TOYOTA,Private,
08-07-2011,07-08-2011,1,1201,200000,111.22,5000030346,1982,,Station Wagones,4164,TOYOTA,Private,
24-11-2013,23-11-2014,12,1202,3400000,44618.41,5000030358,2012,220,Truck,12880,IVECO,General Cartage,
28-11-2012,27-11-2013,12,1202,0,3427.75,5000030358,2012,220,Truck,12880,IVECO,General Cartage,
24-11-2012,23-11-2013,12,1202,3200000,53018.73,5000030358,2012,220,Truck,12880,IVECO,General Cartage,
21-09-2013,20-09-2014,13,1202,0,2403.82,5000030363,1998,11,Bus,2985,TOYOTA,Fare Paying Passengers,
01-12-2011,30-11-2012,11,1202,0,2512.27,5000030375,1990,0,Bus,2279,TOYOTA,Taxi,
10-09-2011,09-09-2012,7,1201,152038,3747.89,5000030533,2004,,Automobile,1995,TOYOTA,Private,
04-12-2011,03-12-2012,61,1201,400000,6258.45,5000030538,2005,,Automobile,1794,TOYOTA,Private,
12-12-2013,11-12-2014,6,1202,1636927.58,20193.64,5000031227,2008,153,Truck,11945,MITSUBISHI,General Cartage,
12-12-2012,11-12-2013,6,1202,1636927.58,21551.76,5000031227,2008,153,Truck,11945,MITSUBISHI,General Cartage,
12-12-2011,11-12-2012,6,1202,1636927.58,12364.956,5000031227,2008,153,Truck,11945,MITSUBISHI,General Cartage,
09-01-2014,08-01-2015,14,1202,300000,11755.08,5000031259,1999,0,Bus,2985,TOYOTA,Fare Paying Passengers,
03-08-2012,02-08-2013,12,1202,350000,14650.95,5000031259,1999,0,Bus,2985,TOYOTA,Fare Paying Passengers,
03-08-2011,02-08-2012,74,1202,350000,10364.6,5000031259,1999,0,Bus,2985,TOYOTA,Fare Paying Passengers,
20-10-2012,19-10-2013,12,1202,0,1803.65,5000031260,1995,0,Bus,2779,TOYOTA,Taxi,
18-12-2012,17-12-2013,11,1202,2363510,29682.18,5000031270,2010,18000,Tanker,12880,IVECO,General Cartage,
19-11-2011,18-11-2012,11,1202,2363510,30371.49,5000031270,2010,18000,Tanker,12880,IVECO,General Cartage,105388.2
09-08-2012,08-08-2013,12,1202,350000,12469.51,5000031274,2000,12,Bus,2985,TOYOTA,Fare Paying Passengers,
09-08-2011,08-08-2012,10,1202,247250,10580.135,5000031274,2000,12,Bus,2985,TOYOTA,Fare Paying Passengers,
31-10-2013,30-10-2014,10,1202,1184500,21482.02,5000031283,1999,164.3,Truck,13798,IVECO,General Cartage,
28-10-2012,27-10-2013,10,1202,1184500,22703.4,5000031283,1999,164.3,Truck,13798,IVECO,General Cartage,
28-10-2011,27-10-2012,10,1202,1184500,25401.527,5000031283,1999,164.3,Truck,13798,IVECO,General Cartage,
13-07-2012,12-07-2013,10,1202,543355.9,5580.55,5000031294,2010,,Trailers and semitrailers,0,MESFIN,General Cartage,
13-07-2011,12-07-2012,10,1202,543355.9,5897.36,5000031294,2010,,Trailers and semitrailers,0,MESFIN,General Cartage,
13-07-2012,12-07-2013,10,1202,2592457.65,20620.39,5000031298,2010,158,Truck,12880,IVECO,General Cartage,
13-07-2011,12-07-2012,10,1202,2592457.65,19928.235,5000031298,2010,158,Truck,12880,IVECO,General Cartage,
20-03-2013,19-03-2014,9,1202,605000,19795.18,5000031299,1995,220,Truck,13798,FIAT,General Cartage,
13-07-2012,12-07-2013,10,1202,543355.9,8545.09,5000031299,1995,220,Truck,13798,FIAT,General Cartage,
16-03-2012,15-03-2013,9,1202,605000,24469.21,5000031299,1995,220,Truck,13798,FIAT,General Cartage,
13-07-2011,12-07-2012,10,1202,543355.9,8164.378,5000031299,1995,220,Truck,13798,FIAT,General Cartage,
13-07-2012,12-07-2013,10,1202,2592457.65,29687.41,5000031300,2010,158,Truck,1288,IVECO,General Cartage,
13-07-2011,12-07-2012,10,1202,2592457.65,28734.955,5000031300,2010,158,Truck,1288,IVECO,General Cartage,
30-10-2013,29-10-2014,12,1202,0,3745.65,5000031441,1985,36.7,Truck,6560,FIAT,General Cartage,
30-10-2012,29-10-2013,12,1202,0,2549.45,5000031441,1985,36.7,Truck,6560,FIAT,General Cartage,
27-11-2013,26-11-2014,10,1202,2550000,34730.13,5000031488,2010,155.1,Truck,0,IVECO,General Cartage,
27-11-2012,26-11-2013,10,1202,2550000,26870.64,5000031488,2010,155.1,Truck,0,IVECO,General Cartage,
27-11-2011,26-11-2012,10,1202,2550000,39008.4,5000031488,2010,155.1,Truck,0,IVECO,General Cartage,
27-11-2013,26-11-2014,10,1202,2550000,34725.13,5000031489,2010,155.1,Truck,0,IVECO,General Cartage,
27-11-2012,26-11-2013,10,1202,2550000,36036.18,5000031489,2010,155.1,Truck,0,IVECO,General Cartage,
27-11-2011,26-11-2012,10,1202,2550000,39003.4,5000031489,2010,155.1,Truck,0,IVECO,General Cartage,
27-11-2013,26-11-2014,10,1202,650000,8652.88,5000031490,2010,80,Truck,11548,FIAT,General Cartage,
27-11-2012,26-11-2013,10,1202,650000,6632.37,5000031490,2010,80,Truck,11548,FIAT,General Cartage,
27-11-2011,26-11-2012,10,1202,650000,9750.87,5000031490,2010,80,Truck,11548,FIAT,General Cartage,
27-11-2013,26-11-2014,10,1202,650000,8673.38,5000031491,2010,228.2,Trailers and semitrailers,0,MARU,General Cartage,
27-11-2012,26-11-2013,10,1202,650000,6647.37,5000031491,2010,228.2,Trailers and semitrailers,0,MARU,General Cartage,
27-11-2011,26-11-2012,10,1202,650000,9761.37,5000031491,2010,228.2,Trailers and semitrailers,0,MARU,General Cartage,
10-07-2013,09-07-2014,97,1202,196205,2241.68,5000031494,1999,10,Pick-up,0,ISUZU,Own Goods,
08-07-2012,07-07-2013,97,1202,196205,2406.76,5000031494,1999,10,Pick-up,0,ISUZU,Own Goods,
08-07-2011,07-07-2012,97,1202,196000,2710.11,5000031494,1999,10,Pick-up,0,ISUZU,Own Goods,
08-07-2012,07-07-2013,89,1201,37500,1251.8,5000031496,1991,,Automobile,1166,TOYOTA,Private,
08-07-2011,07-07-2012,89,1201,37500,599,5000031496,1991,,Automobile,1166,TOYOTA,Private,
08-07-2013,07-07-2014,97,1201,164516,2900.09,5000031501,1993,,Automobile,4164,TOYOTA,Private,
08-07-2012,07-07-2013,97,1201,164516,3413.05,5000031501,1993,,Automobile,4164,TOYOTA,Private,70809.3
08-07-2011,07-07-2012,97,1201,164516,1898.492,5000031501,1993,,Automobile,4164,TOYOTA,Private,
21-02-2013,20-02-2014,9,1202,0,2637.45,5000031461,1974,53.6,Truck,5675,MERCEDES,General Cartage,
21-02-2012,20-02-2013,9,1202,0,1851.8,5000031461,1974,53.6,Truck,5675,MERCEDES,General Cartage,
04-09-2011,03-09-2012,10,1202,968656,18203.947,5000031479,2010,0,Truck,8226,ISUZU,General Cartage,
04-09-2011,03-09-2012,10,1202,968656,18203.947,5000031480,2010,0,Truck,8226,ISUZU,General Cartage,
12-10-2013,11-10-2014,72,1202,2600000,33405.25,5000031502,2010,155.9,Truck,12880,IVECO,General Cartage,
12-10-2012,11-10-2013,72,1202,2600000,35160.37,5000031502,2010,155.9,Truck,12880,IVECO,General Cartage,
05-10-2011,11-10-2011,63,1202,0,246.768,5000031502,2010,155.9,Truck,12880,IVECO,General Cartage,
12-10-2011,11-10-2012,72,1202,2600000,38728.4,5000031502,2010,155.9,Truck,12880,IVECO,General Cartage,23840.01
08-07-2013,07-07-2014,97,1201,242209,4023.08,5000031506,1995,,Automobile,4164,TOYOTA,Private,
08-07-2012,07-07-2013,97,1201,242209,4778.29,5000031506,1995,,Automobile,4164,TOYOTA,Private,
08-07-2011,07-07-2012,97,1201,242209,2685.03,5000031506,1995,,Automobile,4164,TOYOTA,Private,
08-07-2013,07-07-2014,97,1201,473778,6722.11,5000031507,2000,,Automobile,2779,TOYOTA,Private,1026.67
08-07-2012,07-07-2013,97,1201,473778,8189.35,5000031507,2000,,Automobile,2779,TOYOTA,Private,
08-07-2011,07-07-2012,97,1201,473778,4619.345,5000031507,2000,,Automobile,2779,TOYOTA,Private,
08-07-2013,07-07-2014,97,1201,438578,6428.19,5000031508,1999,,Automobile,4169,NISSAN,Private,
08-07-2012,07-07-2013,97,1201,438578,7795.68,5000031508,1999,,Automobile,4169,NISSAN,Private,
08-07-2011,07-07-2012,97,1201,438578,4489.221,5000031508,1999,,Automobile,4169,NISSAN,Private,
08-07-2013,07-07-2014,97,1201,123208,2472.9,5000031510,1997,,Automobile,4169,NISSAN,Private,
08-07-2012,07-07-2013,97,1201,123208,2857.06,5000031510,1997,,Automobile,4169,NISSAN,Private,
08-07-2011,07-07-2012,97,1201,123208,1731.12,5000031510,1997,,Automobile,4169,NISSAN,Private,
08-07-2013,07-07-2014,97,1201,242209,3889.98,5000031511,1995,,Automobile,2779,TOYOTA,Private,
08-07-2012,07-07-2013,97,1201,242209,4645.19,5000031511,1995,,Automobile,2779,TOYOTA,Private,
08-07-2011,07-07-2012,97,1201,242209,2653.328,5000031511,1995,,Automobile,2779,TOYOTA,Private,
08-07-2013,07-07-2014,97,1201,438578,6428.19,5000031512,1999,,Automobile,4169,NISSAN,Private,
08-07-2012,07-07-2013,97,1201,438578,7800.68,5000031512,1999,,Automobile,4169,NISSAN,Private,
08-07-2011,07-07-2012,97,1201,438578,4489.221,5000031512,1999,,Automobile,4169,NISSAN,Private,
08-07-2013,07-07-2014,97,1201,438578,6406.19,5000031513,2000,,Automobile,4169,NISSAN,Private,
08-07-2012,07-07-2013,97,1201,438578,7778.68,5000031513,2000,,Automobile,4169,NISSAN,Private,
08-07-2011,07-07-2012,97,1201,438578,4473.37,5000031513,2000,,Automobile,4169,NISSAN,Private,8699.9
08-07-2013,07-07-2014,97,1201,440795.58,6499.85,5000031515,2002,,Automobile,4164,TOYOTA,Private,
08-07-2012,07-07-2013,97,1201,440795.58,7874.25,5000031515,2002,,Automobile,4164,TOYOTA,Private,
08-07-2011,07-07-2012,97,1201,440795.58,4411.8,5000031515,2002,,Automobile,4164,TOYOTA,Private,
08-07-2013,07-07-2014,97,1201,440795.58,5157.23,5000031517,2000,,Automobile,2874,ZZ,Private,
08-07-2012,07-07-2013,97,1201,0,759.15,5000031517,2000,,Automobile,2874,ZZ,Private,
08-07-2013,07-07-2014,97,1201,442674.87,6457.29,5000031520,2003,,Automobile,4164,TOYOTA,Private,
08-07-2012,07-07-2013,97,1201,442674.87,7837.55,5000031520,2003,,Automobile,4164,TOYOTA,Private,
08-07-2011,07-07-2012,97,1201,442674.87,4390.597,5000031520,2003,,Automobile,4164,TOYOTA,Private,16617.16
08-07-2012,07-07-2013,95,1201,800000,7323.16,5000031525,1991,,Automobile,4394,RANGEROVER,Private,
08-07-2011,07-07-2012,95,1201,800000,6807.12,5000031525,1991,,Automobile,4394,RANGEROVER,Private,
08-07-2012,07-07-2013,95,1201,1730000,14875.81,5000031534,1991,,Automobile,4799,BMW,Private,
08-07-2011,07-07-2012,95,1201,1730000,14457.901,5000031534,1991,,Automobile,4799,BMW,Private,
12-10-2012,11-10-2013,79,1202,900000,32555.03,5000031537,2002,0,Automobile,4164,TOYOTA,Car Hires,
03-10-2011,02-10-2012,79,1202,900000,30218.209,5000031537,2002,0,Automobile,4164,TOYOTA,Car Hires,
03-10-2013,02-10-2014,11,1201,20399,829.947,5000029809,2008,0,Motor-cycle,171,YAMAHA,Private,
08-08-2012,07-08-2013,11,1201,20399,379.5,5000029809,2008,0,Motor-cycle,171,YAMAHA,Private,
12-03-2013,11-03-2014,13,1201,20399,481.27,5000029809,2008,0,Motor-cycle,171,YAMAHA,Private,
03-10-2013,02-10-2014,11,1201,214174.05,3319.23,5000029812,2006,,Automobile,1300,SUZUKI,Private,
08-08-2012,07-08-2013,11,1201,214174.05,3319.23,5000029812,2006,,Automobile,1300,SUZUKI,Private,2100
08-08-2011,07-08-2012,11,1201,214174.05,3103.985,5000029812,2006,,Automobile,1300,SUZUKI,Private,
08-07-2013,07-07-2014,8,1202,657894.09,13151.61,5000030847,1998,45,Bus,2000,IVECO,Own service,
08-07-2012,07-07-2013,8,1202,657894.09,14053.7,5000030847,1998,45,Bus,2000,IVECO,Own service,
08-07-2011,07-07-2012,8,1202,657894.09,13714.74,5000030847,1998,45,Bus,2000,IVECO,Own service,
08-07-2013,07-07-2014,8,1202,734441.83,11894.07,5000030857,2007,45,Bus,8071,IVECO,Own service,
08-07-2012,07-07-2013,8,1202,734441.83,12600.77,5000030857,2007,45,Bus,8071,IVECO,Own service,
08-07-2011,07-07-2012,8,1202,734441.83,12086.44,5000030857,2007,45,Bus,8071,IVECO,Own service,
18-07-2013,17-07-2014,91,1202,30000,2311.47,5000031135,1983,7,Pick-up,1584,ISUZU,Own Goods,
18-07-2012,17-07-2013,91,1202,30000,2103.3,5000031135,1983,7,Pick-up,1584,ISUZU,Own Goods,
18-07-2011,17-07-2012,91,1202,30000,1594.854,5000031135,1983,7,Pick-up,1584,ISUZU,Own Goods,5232.5
18-07-2013,17-07-2014,91,1202,52000,1433.8,5000031138,1988,10,Pick-up,2494,NISSAN,Own Goods,
18-07-2012,17-07-2013,91,1202,52000,1376,5000031138,1988,10,Pick-up,2494,NISSAN,Own Goods,
18-07-2011,17-07-2012,91,1202,52000,1135.649,5000031138,1988,10,Pick-up,2494,NISSAN,Own Goods,
18-07-2013,17-07-2014,91,1202,310779,4601.51,5000031150,2006,7,Pick-up,2477,MITSUBISHI,Own Goods,
18-07-2012,17-07-2013,91,1202,310779,4312.31,5000031150,2006,7,Pick-up,2477,MITSUBISHI,Own Goods,
18-07-2011,17-07-2012,91,1202,310779,4030.014,5000031150,2006,7,Pick-up,2477,MITSUBISHI,Own Goods,
26-07-2013,25-07-2014,12,1202,370250,9276.19,5000031524,2002,0,Bus,2985,TOYOTA,Fare Paying Passengers,
26-07-2012,25-07-2013,12,1202,370250,9798.88,5000031524,2002,0,Bus,2985,TOYOTA,Fare Paying Passengers,
01-08-2011,31-07-2012,10,1202,270250,10184.399,5000031524,2002,0,Bus,2985,TOYOTA,Fare Paying Passengers,
03-08-2013,02-08-2014,10,1202,532701.86,9535.25,5000031539,2010,220,Trailers and semitrailers,0,MESFIN,General Cartage,
03-08-2012,02-08-2013,10,1202,532701.86,7370.8,5000031539,2010,220,Trailers and semitrailers,0,MESFIN,General Cartage,2340562.5
03-08-2011,02-08-2012,10,1202,532701.86,7423.398,5000031539,2010,220,Trailers and semitrailers,0,MESFIN,General Cartage,
08-07-2012,07-07-2013,95,1201,710000,6658.26,5000031543,1991,,Station Wagones,4164,TOYOTA,Private,
08-07-2011,07-07-2012,95,1201,710000,6174.351,5000031543,1991,,Station Wagones,4164,TOYOTA,Private,
08-07-2012,07-07-2013,95,1201,1154342.23,10288.82,5000031545,1991,,Station Wagones,4200,TOYOTA,Private,
08-07-2011,07-07-2012,95,1201,1154342.23,9782.911,5000031545,1991,,Station Wagones,4200,TOYOTA,Private,
08-07-2012,07-07-2013,95,1201,425000,4193.63,5000031553,1991,,Automobile,2779,TOYOTA,Private,
08-07-2011,07-07-2012,95,1201,425000,3810.75,5000031553,1991,,Automobile,2779,TOYOTA,Private,
08-07-2012,07-07-2013,95,1201,220000,2434.7,5000031554,1991,,Automobile,1298,DAIHATSU TERIOS,Private,
08-07-2011,07-07-2012,95,1201,220000,2096.86,5000031554,1991,,Automobile,1298,DAIHATSU TERIOS,Private,4218.36
08-07-2012,07-07-2013,95,1201,220000,2434.7,5000031555,1991,,Automobile,1298,DAIHATSU TERIOS,Private,
08-07-2011,07-07-2012,95,1201,220000,2096.86,5000031555,1991,,Automobile,1298,DAIHATSU TERIOS,Private,
08-07-2012,07-07-2013,95,1201,225000,2475.31,5000031556,1991,,Automobile,1298,DAIHATSU TERIOS,Private,
08-07-2011,07-07-2012,95,1201,225000,2137.47,5000031556,1991,,Automobile,1298,DAIHATSU TERIOS,Private,
08-07-2012,07-07-2013,95,1201,225000,2480.31,5000031557,1991,,Automobile,1298,DAIHATSU TERIOS,Private,
08-07-2011,07-07-2012,95,1201,225000,2142.47,5000031557,1991,,Automobile,1298,DAIHATSU TERIOS,Private,
24-09-2011,23-09-2012,10,1202,1200000,26998.58,5000031570,2010,0,Truck,8226,ISUZU,General Cartage,2172372.46
05-07-2013,04-07-2014,80,1201,356108.72,5035.09,5000031609,1995,,Station Wagones,4169,NISSAN,Private,
05-07-2012,04-07-2013,80,1201,356108.72,5080.64,5000031609,1995,,Station Wagones,4169,NISSAN,Private,
05-07-2011,04-07-2012,80,1201,356108.72,5058.168,5000031609,1995,,Station Wagones,4169,NISSAN,Private,
05-07-2013,04-07-2014,80,1201,216940.72,3805.99,5000031624,2006,,Automobile,1328,SUZUKI,Private,
05-07-2012,04-07-2013,80,1201,216940.72,2708.41,5000031624,2006,,Automobile,1328,SUZUKI,Private,77475
05-07-2011,04-07-2012,80,1201,216940.72,2517.515,5000031624,2006,,Automobile,1328,SUZUKI,Private,
05-07-2013,04-07-2014,80,1201,212246,4155.22,5000031631,2002,,Automobile,4000,MITSUBISHI,Private,12420.17
05-07-2012,04-07-2013,80,1201,212246,3317.2,5000031631,2002,,Automobile,4000,MITSUBISHI,Private,8496.3
05-07-2011,04-07-2012,80,1201,0,2992.055,5000031631,2002,,Automobile,4000,MITSUBISHI,Private,
05-07-2013,04-07-2014,80,1201,382500,5241.49,5000031628,1999,,Automobile,2835,MITSUBISHI,Private,
05-07-2012,04-07-2013,80,1201,382500,5375.62,5000031628,1999,,Automobile,2835,MITSUBISHI,Private,
05-07-2011,04-07-2012,80,1201,382500,6547.332,5000031628,1999,,Automobile,2835,MITSUBISHI,Private,
05-07-2013,04-07-2014,80,1201,178500,2836.16,5000031630,1998,,Automobile,1270,NISSAN,Private,25399.99
05-07-2012,04-07-2013,80,1201,178500,2990.88,5000031630,1998,,Automobile,1270,NISSAN,Private,
05-07-2011,04-07-2012,80,1201,178500,2807.475,5000031630,1998,,Automobile,1270,NISSAN,Private,
05-07-2013,04-07-2014,80,1201,23883.16,631.7,5000031632,2002,,Motor-cycle,182,SUZUKI,Private,
05-07-2012,04-07-2013,80,1201,23883.16,657.62,5000031632,2002,,Motor-cycle,182,SUZUKI,Private,
05-07-2011,04-07-2012,80,1201,23883.16,622.979,5000031632,2002,,Motor-cycle,182,SUZUKI,Private,
08-07-2013,07-07-2014,79,1201,60000,1418.37,5000031667,1984,,Automobile,1587,TOYOTA,Private,
08-07-2012,07-07-2013,79,1201,60000,1418.37,5000031667,1984,,Automobile,1587,TOYOTA,Private,
08-07-2011,07-07-2012,79,1201,55000,924.168,5000031667,1984,,Automobile,1587,TOYOTA,Private,
08-07-2013,07-07-2014,79,1201,380000,5409.41,5000031675,2007,,Automobile,1586,SUZUKI,Private,
08-07-2012,07-07-2013,79,1201,380000,5409.41,5000031675,2007,,Automobile,1586,SUZUKI,Private,9698
08-07-2011,07-07-2012,79,1201,221238,2580.098,5000031675,2007,,Automobile,1586,SUZUKI,Private,0
21-08-2011,20-08-2012,6,1202,700000,21787.089,5000031723,1991,535,Truck,0,FIAT,General Cartage,2602668
08-10-2011,07-10-2012,26,1202,565818,15276.3,5000031696,2009,0,Bus,0,ISUZU,Fare Paying Passengers,
21-08-2011,20-08-2012,6,1202,200000,8104.969,5000031726,2013,15,Bus,2494,TOYOTA,Fare Paying Passengers,867556
10-11-2013,09-11-2014,12,1202,800000,22478.855,5000031777,2005,0,Truck,8226,ISUZU,General Cartage,3644646.8
06-11-2012,05-11-2013,12,1202,800000,23676.11,5000031777,2005,0,Truck,8226,ISUZU,General Cartage,
22-10-2011,21-10-2012,11,1202,800000,25074.61,5000031777,2005,0,Truck,8226,ISUZU,General Cartage,
09-01-2014,08-01-2015,12,1202,200000,1837.96,5000031798,1980,103.2,Trailers and semitrailers,0,CALABRASE,General Cartage,
07-01-2013,06-01-2014,12,1202,200000,5521.97,5000031798,1980,103.2,Trailers and semitrailers,0,CALABRASE,General Cartage,
07-01-2012,06-01-2013,12,1202,200000,6794.57,5000031798,1980,103.2,Trailers and semitrailers,0,CALABRASE,General Cartage,
11-10-2013,10-10-2014,8,1202,850000,12249.05,5000031815,2006,0,Truck,8226,ISUZU,General Cartage,
11-10-2012,10-10-2013,8,1202,770500,23463.63,5000031815,2006,0,Truck,8226,ISUZU,General Cartage,
11-10-2011,10-10-2012,8,1202,0,4448.79,5000031815,2006,0,Truck,8226,ISUZU,General Cartage,
12-10-2011,11-10-2012,9,1202,770500,20065.3,5000031815,2006,0,Truck,8226,ISUZU,General Cartage,
17-07-2013,16-07-2014,11,1202,272376.56,6699.64,5000031846,1982,150,Truck,11630,DAF,General Cartage,897064.28
08-07-2012,07-07-2013,11,1202,272316.56,4936.01,5000031846,1982,150,Truck,11630,DAF,General Cartage,
08-07-2011,07-07-2012,11,1202,272316.56,6984.549,5000031846,1982,150,Truck,11630,DAF,General Cartage,
17-07-2013,16-07-2014,11,1202,272376.56,7729.74,5000031848,1982,150,Truck,12800,DAF,General Cartage,
08-07-2012,07-07-2013,11,1202,272316.56,4936.01,5000031850,1992,147,Truck,11630,FIAT,General Cartage,
08-07-2011,07-07-2012,11,1202,272316.56,6115.945,5000031850,1992,147,Truck,11630,FIAT,General Cartage,
17-07-2013,16-07-2014,11,1202,876000,18003.74,5000031852,1992,151,Truck,11630,FIAT,General Cartage,
08-07-2012,07-07-2013,11,1202,876000,13661.53,5000031852,1992,151,Truck,11630,FIAT,General Cartage,
08-07-2011,07-07-2012,11,1202,876000,14840.275,5000031852,1992,151,Truck,11630,FIAT,General Cartage,
17-07-2013,16-07-2014,11,1202,272376.56,8404.77,5000031853,1992,147,Truck,11630,DAF,General Cartage,
08-07-2012,07-07-2013,11,1202,272316.56,4936.01,5000031853,1992,147,Truck,11630,DAF,General Cartage,
